"STATION","RECORD_TYPE","NUMBER_OF_STATIONS","NUMBER_OF_NETS","LATITUDE","LONGITUDE","SEASON","DAYS_FROM_1ST_OCT","DATE","DATE_ACCURACY","NET_TIME","GMT_OR_LOCAL","DAY_NIGHT","DAY_NIGHT_METHOD","NET_TYPE","MOUTH_AREA_OF_NET_M2","TOP_SAMPLING_DEPTH_M","BOTTOM_SAMPLING_DEPTH_M","VOLUME_FILTERED_M3","N_OR_S_POLAR_FRONT","WATER_DEP_MEAN_WITHIN_10KM","WATER_DEPTH_RANGE_WITHIN_10KM","CLIMATOLOGICAL_TEMPERATURE","SD_OF_SURVEY_MEAN_KRILL","NUMBER_OF_KRILL_UNDER_1M2","STANDARDISED_KRILL_UNDER_1M2","CAVEATS","NUMBER_OF_SALPS_UNDER_1M2","SOURCE","presence","net_depth","date_clean","year","month","dist_talud","pendiente","profundidad","sst_local","ice_extent_mean","ice_extent_min","ice_extent_max","ice_anomaly","SAM_index","SAM_9m_rolling","SAM_12m_rolling","SAM_9m","climatology_chl","lat_round","daylight_hours_mean","prev_year_ice","ice_anomaly_prev","chl_final"
"aml2005feb1711","haul",1,1,-62.5,-61.5,2005,146,"23/02/2005","D","21:23","local","day",1,"Isaac Kidd",3.08,0,110,2425.2,"S",154.4621514,317,1.367283218,NA,0.317499588,0.973,"",NA,"US data (AMLR)",1,2.04532297878666,2005-02-23,2005,2,18.3262747616099,0.410041324735124,-130.25,1.09499997552484,2.96960714285714,2.804,3.258,-0.309555998261374,1.2435,0.301033333333333,0.312633333333333,0.301033333333333,0.414648342345442,-62,NA,2004,0.304388583019414,0.414648342345442
"aml2005feb1808","haul",1,1,-61.75,-62,2005,147,"24/02/2005","D","07:11","local","day",2,"Isaac Kidd",3.08,0,168,3429.8,"S",4329.159449,1006,1.876493442,NA,0.097964987,0.313,"",NA,"US data (AMLR)",1,2.22788670461367,2005-02-24,2005,2,70.9946364707364,4.07972888476029,-4333.5,1.3799999691546,2.96960714285714,2.804,3.258,-0.309555998261374,1.2435,0.301033333333333,0.312633333333333,0.301033333333333,0.414648342345442,-62,NA,2004,0.304388583019414,0.414648342345442
"aml2005feb1810","haul",1,1,-62.25,-62,2005,146,"23/02/2005","D","18:14","local","day",2,"Isaac Kidd",3.08,0,168,3470.71,"S",1726.017893,1229,1.85248675,NA,0.096810286,0.305,"",NA,"US data (AMLR)",1,2.22788670461367,2005-02-23,2005,2,23.6646003925113,6.12233133561821,-1888.25,1.39999996870756,2.96960714285714,2.804,3.258,-0.309555998261374,1.2435,0.301033333333333,0.312633333333333,0.301033333333333,0.414648342345442,-62,NA,2004,0.304388583019414,0.414648342345442
"aml2005feb1812","haul",1,1,-62.75,-62,2005,145,"22/02/2005","D","03:56","local","night",2,"Isaac Kidd",3.08,0,170,3799.78,"S",450.1778656,569,1.391241225,NA,1.118485572,1.545,"",NA,"US data (AMLR)",1,2.23299611039215,2005-02-22,2005,2,0.7030143927102,0.696164107902571,-489.75,1.08499997574836,2.96960714285714,2.804,3.258,-0.309555998261374,1.2435,0.301033333333333,0.312633333333333,0.301033333333333,0.414648342345442,-63,NA,2004,0.304388583019414,0.414648342345442
"aml2005feb1909","haul",1,1,-62,-62.5,2005,146,"23/02/2005","D","14:28","local","day",2,"Isaac Kidd",3.08,0,170,3362.57,"S",4584.150198,729,2.058897258,NA,0,0,"",NA,"US data (AMLR)",0,2.23299611039215,2005-02-23,2005,2,53.482997541711,7.13358336707062,-4677,1.43999996781349,2.96960714285714,2.804,3.258,-0.309555998261374,1.2435,0.301033333333333,0.312633333333333,0.301033333333333,0.414648342345442,-62,NA,2004,0.304388583019414,0.414648342345442
"aml2005feb1911","haul",1,1,-62.5,-62.5,2005,146,"23/02/2005","D","07:28","local","day",2,"Isaac Kidd",3.08,0,171,3658.86,"S",906.9980276,1777,1.484455366,NA,0.093471839,0.295,"",NA,"US data (AMLR)",1,2.23552844690755,2005-02-23,2005,2,2.65586769269826,12.4011932764992,-919,1.33499997016042,2.96960714285714,2.804,3.258,-0.309555998261374,1.2435,0.301033333333333,0.312633333333333,0.301033333333333,0.414648342345442,-62,NA,2004,0.304388583019414,0.414648342345442
"aml2005feb2010","haul",1,1,-62.25,-63,2005,146,"23/02/2005","D","11:00","local","day",2,"Isaac Kidd",3.08,0,170,3405.51,"S",4355.986193,1675,1.943261908,NA,0,0,"",NA,"US data (AMLR)",0,2.23299611039215,2005-02-23,2005,2,36.8933847762684,0.481889791635798,-4706,1.3799999691546,2.96960714285714,2.804,3.258,-0.309555998261374,1.2435,0.301033333333333,0.312633333333333,0.301033333333333,0.414648342345442,-62,NA,2004,0.304388583019414,0.414648342345442
"aml2005jan0201","haul",1,1,-60,-54,2005,118,"26/01/2005","D","01:57","local","night",2,"Isaac Kidd",3.08,0,171,3277.37,"S",2986.075397,421,1.806348801,NA,14.03535473,14.901,"",NA,"US data (AMLR)",1,2.23552844690755,2005-01-26,2005,1,78.65918317706,2.51409434888209,-3034.5,1.64999996311963,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0202","haul",1,1,-60.25,-54,2005,118,"26/01/2005","D","04:45","local","day",2,"Isaac Kidd",3.08,0,171,3461.16,"S",2750.226,742,1.753598899,NA,1.828002396,4.376,"",NA,"US data (AMLR)",1,2.23552844690755,2005-01-26,2005,1,57.5831387755486,5.39815389708722,-2707.75,1.41499996837229,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0203","haul",1,1,-60.5,-54,2005,118,"26/01/2005","D","17:31","local","day",2,"Isaac Kidd",3.08,0,170,3209.46,"S",2919.820513,326,1.271893803,NA,2.330609553,5.578,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-26,2005,1,60.3944044248022,0.745802029352394,-2995.75,1.38499996904284,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0204","haul",1,1,-60.75,-54,2005,118,"26/01/2005","D","10:21","local","day",2,"Isaac Kidd",3.08,0,168,3256.46,"S",1922.317269,2049,1.248415232,NA,13.72287362,32.823,"",NA,"US data (AMLR)",1,2.22788670461367,2005-01-26,2005,1,32.9256307361373,22.1620241740893,-1951,0.944999978877604,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0205","haul",1,1,-61,-54,2005,118,"26/01/2005","D","13:20","local","day",2,"Isaac Kidd",3.08,0,170,3609.3,"S",983.8707753,1655,1.235185563,NA,1.13041335,2.705,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-26,2005,1,9.49856218133238,7.34512277166286,-1088.25,0.699999984353781,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0206","haul",1,1,-61.25,-53.9,2005,118,"26/01/2005","D","18:28","local","day",2,"Isaac Kidd",3.08,0,172,3742.03,"S",1095.384439,1371,0.910434766,NA,0.965252203,2.312,"",NA,"US data (AMLR)",1,2.2380461031288,2005-01-26,2005,1,7.65697599095062,12.5364842433792,-804.850000000004,-0.254999994300306,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0207","haul",1,1,-61.5,-54,2005,118,"26/01/2005","D","21:15","local","day",2,"Isaac Kidd",3.08,0,171,3181.71,"S",744.8537549,728,0.719545364,NA,9.620292472,23.032,"",NA,"US data (AMLR)",1,2.23552844690755,2005-01-26,2005,1,11.9012325974864,1.83299264108039,-753.25,0.709999984130263,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0208","haul",1,1,-61.75,-54,2005,118,"26/01/2005","D","23:38","local","night",2,"Isaac Kidd",3.08,0,171,3796.4,"S",343.2893701,180,0.572024341,NA,0.22521355,0.239,"",NA,"US data (AMLR)",1,2.23552844690755,2005-01-26,2005,1,15.1475965001374,0.430907197100067,-327.25,0.759999983012676,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0209","haul",1,1,-62,-54,2005,119,"27/01/2005","D","02:26","local","night",2,"Isaac Kidd",3.08,0,170,3999.29,"S",556.0612648,243,0.436525184,NA,0.085015167,0.091,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-27,2005,1,4.46690267601642,3.00997230679785,-550.75,0.644999985583127,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0302","haul",1,1,-60.25,-54.5,2005,117,"25/01/2005","D","22:22","local","day",1,"Isaac Kidd",3.08,0,170,3111.25,"S",3037.897436,354,1.603243351,NA,0.819606373,1.948,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-25,2005,1,83.307944156302,1.12900554598672,-3034,1.65499996300787,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0304","haul",1,1,-60.75,-54.5,2005,117,"25/01/2005","D","18:10","local","day",2,"Isaac Kidd",3.08,0,170,3611.71,"S",2541.021956,1990,1.41074258,NA,7.436929522,17.673,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-25,2005,1,27.990189055502,7.30080940657139,-2929.25,1.18999997340143,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0306","haul",1,1,-61.25,-54.5,2005,117,"25/01/2005","D","13:46","local","day",2,"Isaac Kidd",3.08,0,170,3337.38,"S",540.7031873,827,0.971208015,NA,0.815011554,1.937,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-25,2005,1,1.40887683537596,4.25750825007173,-546,1.11999997496605,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0308","haul",1,1,-61.75,-54.5,2005,117,"25/01/2005","D","09:32","local","day",2,"Isaac Kidd",3.08,0,170,3231.19,"S",702.9428008,686,0.701577545,NA,3.89329813,9.252,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-25,2005,1,10.4550122758703,2.18443112672381,-695.5,0.709999984130263,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0401","haul",1,1,-60,-55,2005,116,"24/01/2005","D","09:18","local","day",2,"Isaac Kidd",3.08,0,169,3321.43,"S",3515.528487,285,2.171452943,NA,3.816123255,9.003,"",NA,"US data (AMLR)",1,2.23044892137827,2005-01-24,2005,1,102.39758531257,0.164011804353313,-3554,1.79999995976686,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0402","haul",1,1,-60.25,-55,2005,116,"24/01/2005","D","12:28","local","day",2,"Isaac Kidd",3.08,0,169,4078.32,"S",3356.252465,262,1.929724574,NA,11.31274199,26.689,"",NA,"US data (AMLR)",1,2.23044892137827,2005-01-24,2005,1,74.6847445321804,0.64907772517396,-3347.5,1.4049999685958,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0403","haul",1,1,-60.5,-55,2005,116,"24/01/2005","D","15:18","local","day",2,"Isaac Kidd",3.08,0,170,3558.16,"S",3393.201581,298,1.658102028,NA,6.545512022,15.447,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-24,2005,1,47.4081982665199,1.23641075730947,-3400.25,1.63999996334314,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0404","haul",1,1,-60.75,-55,2005,116,"24/01/2005","D","18:07","local","day",2,"Isaac Kidd",3.08,0,170,4261.66,"S",2925.677866,2117,1.515669674,NA,3.94916609,9.32,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-24,2005,1,20.9924123923153,6.30245611389775,-3268.25,1.3199999704957,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0405","haul",1,1,-61,-55,2005,116,"24/01/2005","D","02:36","local","day",2,"Isaac Kidd",3.08,0,170,3222.32,"S",382.9045726,1304,1.421503909,NA,0,0,"",NA,"US data (AMLR)",0,2.23299611039215,2005-01-24,2005,1,0.703986323250131,6.21105661958187,-450,1.03999997675419,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0406","haul",1,1,-61.25,-55,2005,117,"25/01/2005","D","01:36","local","night",2,"Isaac Kidd",3.08,0,148,2645.84,"S",238.2424893,833,1.078736067,NA,7.887107776,8.247,"",NA,"US data (AMLR)",1,2.17318626841227,2005-01-25,2005,1,6.76306622019501,1.62231181584868,-177.75,1.27999997138977,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0407","haul",1,1,-61.5,-55,2005,117,"25/01/2005","D","04:18","local","day",2,"Isaac Kidd",3.08,0,170,3404.76,"S",1096.982213,1634,0.794408363,NA,0.549231851,1.305,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-25,2005,1,7.36724889140883,3.79235265980866,-630.75,1.44999996758997,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0408","haul",1,1,-61.75,-55,2005,117,"25/01/2005","D","06:59","local","day",2,"Isaac Kidd",3.08,0,169,3395.43,"S",1909.452756,1163,0.598305583,NA,2.986366618,7.095,"",NA,"US data (AMLR)",1,2.23044892137827,2005-01-25,2005,1,30.2784894407722,3.25827816163957,-2037,1.1749999737367,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0409","haul",1,1,-62,-55,2005,119,"27/01/2005","D","08:49","local","day",2,"Isaac Kidd",3.08,0,170,2918.36,"S",1160.718254,983,0.611995544,NA,0.99028167,2.387,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-27,2005,1,15.8812663384247,2.16024460645213,-1331.75,1.05499997641891,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan04095","haul",1,1,-62.125,-55,2005,119,"27/01/2005","D","06:55","local","day",2,"Isaac Kidd",3.08,0,169,3965.52,"S",589.2619048,1049,0.459090036,NA,0.298321411,0.719,"",NA,"US data (AMLR)",1,2.23044892137827,2005-01-27,2005,1,8.06840058467032,1.62421227242296,-918.375,0.564999987371266,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan05501","haul",1,1,-60,-55.75,2005,116,"24/01/2005","D","05:11","local","day",2,"Isaac Kidd",3.08,0,172,3244.58,"S",3614.293307,482,2.065345152,NA,0,0,"",NA,"US data (AMLR)",0,2.2380461031288,2005-01-24,2005,1,90.5937843276565,2.03478637618337,-3675.25,2.34999994747341,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan05502","haul",1,1,-60.25,-55.75,2005,116,"24/01/2005","D","02:13","local","night",2,"Isaac Kidd",3.08,0,171,3609.3,"S",3607.472222,264,2.149151526,NA,0.28426571,0.298,"",NA,"US data (AMLR)",1,2.23552844690755,2005-01-24,2005,1,62.8020683380026,0.57302675348966,-3603.25,1.72999996133149,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan05503","haul",1,1,-60.5,-55.75,2005,115,"23/01/2005","D","23:21","local","night",2,"Isaac Kidd",3.08,0,171,2992.81,"S",3681.656687,334,1.80594157,NA,1.542697538,1.604,"",NA,"US data (AMLR)",1,2.23552844690755,2005-01-23,2005,1,35.0214897419965,0.831787594858135,-3708,2.16999995149672,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan05504","haul",1,1,-60.75,-55.75,2005,115,"23/01/2005","D","20:33","local","day",2,"Isaac Kidd",3.08,0,171,2884.97,"S",2397.136634,3407,1.687099032,NA,6.223628868,14.593,"",NA,"US data (AMLR)",1,2.23552844690755,2005-01-23,2005,1,7.64548736608221,14.4839702690436,-2489.75,1.62999996356666,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan05505","haul",1,1,-61,-55.75,2005,115,"23/01/2005","D","17:29","local","day",2,"Isaac Kidd",3.08,0,134,2924,"S",127.9011858,378,1.520705902,NA,2.520518457,5.825,"",NA,"US data (AMLR)",1,2.13033376849501,2005-01-23,2005,1,9.68381083753431,0.662570709658806,-159.5,1.02499997708946,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan05506","haul",1,1,-61.25,-55.75,2005,115,"23/01/2005","D","15:08","local","day",2,"Isaac Kidd",3.08,0,101,1869.02,"S",143.4090909,208,1.351515812,NA,2.972144558,6.723,"",NA,"US data (AMLR)",1,2.00860017176192,2005-01-23,2005,1,32.8004719802246,0.443172829602237,-126.5,0.96999997831881,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan05507","haul",1,1,-61.5,-55.75,2005,115,"23/01/2005","D","12:26","local","day",2,"Isaac Kidd",3.08,0,130,2670.28,"S",305.5338983,659,1.164735436,NA,0.097368183,0.225,"",NA,"US data (AMLR)",1,2.11727129565576,2005-01-23,2005,1,5.80087263206345,0.670947468205397,-228.75,0.874999980442226,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan05508","haul",1,1,-61.75,-55.75,2005,115,"23/01/2005","D","10:01","local","day",2,"Isaac Kidd",3.08,0,169,3293.01,"S",1481.903353,1865,0.81518072,NA,6.569069981,15.393,"",NA,"US data (AMLR)",1,2.23044892137827,2005-01-23,2005,1,21.5465438900485,2.53986555547732,-1076,1.1749999737367,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0609","haul",1,1,-62,-56,2005,119,"27/01/2005","D","13:16","local","day",2,"Isaac Kidd",3.08,0,170,3545.38,"S",1815.302187,1159,0.869857252,NA,16.78240793,40.461,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-27,2005,1,27.592810118422,0.775025457664799,-2163.5,1.25499997194856,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0611","haul",1,1,-62.5,-56,2005,119,"27/01/2005","D","17:07","local","day",2,"Isaac Kidd",3.08,0,168,3567.04,"S",329.0059642,383,0.169343004,NA,0,0,"",NA,"US data (AMLR)",0,2.22788670461367,2005-01-27,2005,1,7.52373482533614,1.85921726219751,-299,0.249999994412065,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0612","haul",1,1,-62.75,-56,2005,119,"27/01/2005","D","19:43","local","day",2,"Isaac Kidd",3.08,0,170,3585.24,"S",252.2588933,418,-0.68542453,NA,0,0,"",NA,"US data (AMLR)",0,2.23299611039215,2005-01-27,2005,1,12.1638294034153,2.28774651456954,-227,0.15499999653548,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-63,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0701","haul",1,1,-60,-56.5,2005,114,"22/01/2005","D","10:06","local","day",2,"Isaac Kidd",3.08,0,169,2553.64,"S",3594.679208,411,2.225924675,NA,0.132359999,0.308,"",NA,"US data (AMLR)",1,2.23044892137827,2005-01-22,2005,1,105.722365920817,1.69414695030584,-3626.75,2.11999995261431,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0702","haul",1,1,-60.25,-56.5,2005,114,"22/01/2005","D","12:59","local","day",2,"Isaac Kidd",3.08,0,172,3803.16,"S",3804.269841,797,2.052127061,NA,0.045225492,0.105,"",NA,"US data (AMLR)",1,2.2380461031288,2005-01-22,2005,1,79.3067265364931,2.16334679482099,-3815.25,1.75999996066093,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0703","haul",1,1,-60.5,-56.5,2005,114,"22/01/2005","D","15:59","local","day",2,"Isaac Kidd",3.08,0,169,3375.58,"S",3937.291417,324,2.012151003,NA,0.150196518,0.35,"",NA,"US data (AMLR)",1,2.23044892137827,2005-01-22,2005,1,68.818644361312,0.663290111377095,-3865.25,1.78499996010214,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0704","haul",1,1,-60.75,-56.5,2005,114,"22/01/2005","D","18:58","local","day",2,"Isaac Kidd",3.08,0,171,3488.9,"S",3024.849206,2422,1.600265356,NA,0.441112739,1.028,"",NA,"US data (AMLR)",1,2.23552844690755,2005-01-22,2005,1,49.8731063332176,22.4671822644091,-2828.5,1.62999996356666,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0705","haul",1,1,-61,-56.5,2005,114,"22/01/2005","D","21:55","local","day",1,"Isaac Kidd",3.08,0,170,2905.43,"S",2109.163386,1522,1.593841791,NA,2.574492316,5.995,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-22,2005,1,22.157467960465,5.01905064493574,-2159,1.56499996501952,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0706","haul",1,1,-61.25,-56.5,2005,115,"23/01/2005","D","00:39","local","night",2,"Isaac Kidd",3.08,0,168,3532.9,"S",527.2200393,1107,1.520956651,NA,1.141273335,1.186,"",NA,"US data (AMLR)",1,2.22788670461367,2005-01-23,2005,1,3.56138705620319,0.658220583838761,-383.25,1.35999996960163,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0707","haul",1,1,-61.5,-56.5,2005,115,"23/01/2005","D","03:32","local","day",1,"Isaac Kidd",3.08,0,170,3686.23,"S",489.8287402,330,1.363191843,NA,3.135996333,7.351,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-23,2005,1,0.703702239210991,0.918730821472598,-489,1.05499997641891,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0708","haul",1,1,-61.75,-56.5,2005,115,"23/01/2005","D","06:31","local","day",2,"Isaac Kidd",3.08,0,170,3316.17,"S",555.9663366,368,1.095985532,NA,0.410111714,0.961,"",NA,"US data (AMLR)",1,2.23299611039215,2005-01-23,2005,1,1.67207951928242,0.934294545948893,-527,1.01499997731298,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0711","haul",1,1,-62.5,-56.5,2005,119,"27/01/2005","D","22:58","local","night",2,"Isaac Kidd",3.08,0,168,2972.96,"S",383.146,684,0.518948078,NA,0.113018797,0.121,"",NA,"US data (AMLR)",1,2.22788670461367,2005-01-27,2005,1,4.40276716320572,0.766211646980296,-350.75,0.789999982342124,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-62,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0802","haul",1,1,-60.25,-57,2005,114,"22/01/2005","D","06:33","local","day",2,"Isaac Kidd",3.08,0,168,3144.64,"S",3991.752475,529,2.069459425,NA,0,0,"",NA,"US data (AMLR)",0,2.22788670461367,2005-01-22,2005,1,110.621950603399,0.148028247548902,-4161.5,1.95999995619059,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-60,NA,2004,0.277068311195447,0.470417850783893
"aml2005jan0804","haul",1,1,-60.75,-57,2005,114,"22/01/2005","D","02:05","local","night",2,"Isaac Kidd",3.08,0,169,3172.99,"S",3714.475442,2000,1.99997471,NA,0,0,"",NA,"US data (AMLR)",0,2.23044892137827,2005-01-22,2005,1,57.0873638803771,4.50957830528599,-3689.25,1.88499995786697,4.75183870967742,3.363,6.822,-0.561609108159392,-0.1287,0.213933333333333,0.110516666666667,0.213933333333333,0.470417850783893,-61,NA,2004,0.277068311195447,0.470417850783893
